name,category,lat,lon,district,street,price,popularity,characteristic,region
Warriors Studios,gym,1.2874319,103.8473526,SINGAPORE RIVER,Hongkong Street,15.87 - 22.05,3,"#health, #wellness",CENTRAL
Strength Avenue,gym,1.2874714,103.8472852,SINGAPORE RIVER,Hongkong Street,26.52 - 33.84,3,"#health, #wellness",CENTRAL
clubyoga,gym,1.2875966,103.8469119,SINGAPORE RIVER,Hongkong Street,11.50 - 17.57,3,"#health, #wellness",CENTRAL
Spartans,gym,1.2806025,103.7869186,QUEENSTOWN,South Buona Vista Road,25.12 - 33.93,4,"#health, #wellness",CENTRAL
Jing Yoga,gym,1.3471549,103.7245342,JURONG WEST,479 Jurong West Street 41,12.66 - 18.01,2,"#health, #wellness",WEST
Fitness First,gym,1.380726,103.7598993,CHOA CHU KANG,Woodlands Road,16.15 - 22.69,3,"#health, #wellness",WEST
IQ Fightclub,gym,1.3116116,103.8595431,KALLANG,Jalan Besar,23.69 - 33.53,3,"#health, #wellness",CENTRAL
Golds Gym,gym,1.2938662,103.8425351,MUSEUM,River Valley Road,20.00 - 29.22,3,"#health, #wellness",CENTRAL
The Flying Folks,gym,1.2876628,103.846953,SINGAPORE RIVER,Hongkong Street,29.48 - 38.53,3,"#health, #wellness",CENTRAL
Homeground Gym Tampines,gym,1.3606391,103.9536674,TAMPINES,Tampines Street 44,12.33 - 19.57,4,"#health, #wellness",EAST
H.S of Singapore Badminton Hall,gym,1.3099182,103.8818446,GEYLANG,Guillemard Road,19.30 - 25.58,3,"#health, #wellness",CENTRAL
G Spa,gym,1.310031,103.8824039,GEYLANG,Guillemard Road,10.74 - 16.89,1,"#health, #wellness",CENTRAL
Beyond Ballet Studio,gym,1.3108132,103.9204119,BEDOK,Jalan Saudara Ku,13.03 - 18.05,1,"#health, #wellness",EAST
IQ Fightclub,gym,1.3115747,103.8595885,KALLANG,Jalan Besar,15.68 - 20.82,2,"#health, #wellness",CENTRAL
ActiveSG Gym,gym,1.2874899,103.8153858,BUKIT MERAH,Lengkok Bahru,24.01 - 29.64,4,"#health, #wellness",CENTRAL
Jurong Lake Gardens Gym,gym,1.3304578,103.7256236,JURONG EAST,Yuan Ching Road,18.41 - 23.64,3,"#health, #wellness",WEST
Cantilevered Gym,gym,1.3197776,103.753798,CLEMENTI,West Coast Vale,27.09 - 32.45,5,"#health, #wellness",WEST
ActiveSG Gym at Toa Payoh West Market,gym,1.337522,103.8448235,TOA PAYOH,Lorong 1 Toa Payoh,22.39 - 32.16,4,"#health, #wellness",CENTRAL
Zion sport and ziva yoga,yoga,1.285871,103.8339641,BUKIT MERAH,Seng Poh Road,20.04 - 25.35,3,"#health, #wellness",CENTRAL
Tirisula Yoga,yoga,1.3148321,103.8915428,GEYLANG,Geylang Road,20.65 - 29.52,2,"#health, #wellness",CENTRAL
Kindle,yoga,1.3124057,103.9003611,GEYLANG,Joo Chiat Road,16.27 - 23.50,4,"#health, #wellness",CENTRAL
The Yoga Co.,yoga,1.3021064,103.8609757,ROCHOR,Pahang Street,26.01 - 35.62,3,"#health, #wellness",CENTRAL
Monte Risaia,yoga,1.2779909,103.8431517,OUTRAM,Duxton Road,18.87 - 28.83,3,"#health, #wellness",CENTRAL
clubyoga,yoga,1.2875966,103.8469119,SINGAPORE RIVER,Hongkong Street,20.22 - 28.49,2,"#health, #wellness",CENTRAL
Jing Yoga,yoga,1.3471549,103.7245342,JURONG WEST,479 Jurong West Street 41,27.24 - 33.13,2,"#health, #wellness",WEST
The Flying Folks,yoga,1.2876628,103.846953,SINGAPORE RIVER,Hongkong Street,22.76 - 31.81,2,"#health, #wellness",CENTRAL
Lee Kong Chian School of Medicine (Novena Campus),university,1.3212266,103.8489573,NOVENA,Mandalay Road,Free/Public Access,1,"#education, #learning",CENTRAL
Admin Building,university,1.2962668,103.8518539,MUSEUM,Victoria Street,Free/Public Access,1,"#education, #learning",CENTRAL
University of the Arts Singapore,university,1.298732,103.8534274,ROCHOR,Middle Road,Free/Public Access,5,"#education, #learning",CENTRAL
Republic Polytechnic,university,1.4447459,103.7852269,WOODLANDS,Woodlands Avenue 9,Free/Public Access,4,"#education, #learning",NORTH
Former PSB Academy Campus (Delta),university,1.2872754,103.8264442,BUKIT MERAH,Jln Bkt Ho Swee,Free/Public Access,1,"#education, #learning",CENTRAL
Singapore Polytechnic,university,1.3090311,103.7775625,QUEENSTOWN,Dover Road,Free/Public Access,5,"#education, #learning",CENTRAL
Singapore University of Technology and Design Campus,university,1.3417187,103.9638801,TAMPINES,Somapah Road,Free/Public Access,4,"#education, #learning",EAST
James Cook University Singapore,university,1.3153552,103.8760326,GEYLANG,Sims Drive,Free/Public Access,1,"#education, #learning",CENTRAL
Singapore Polytechnic (Poly Marina),university,1.2938735,103.7630442,QUEENSTOWN,West Coast Ferry Road,Free/Public Access,1,"#education, #learning",CENTRAL
INSEAD Asia,university,1.2998008,103.786559,QUEENSTOWN,Ayer Rajah Avenue,Free/Public Access,4,"#education, #learning",CENTRAL
National University of Singapore (Bukit Timah),university,1.3196738,103.8185226,TANGLIN,Bukit Timah Road,Free/Public Access,2,"#education, #learning",CENTRAL
SMF Institute of Higher Learning,university,1.2821109,103.8219548,BUKIT MERAH,Jalan Bukit Merah,Free/Public Access,1,"#education, #learning",CENTRAL
Singapore Management University,university,1.296195,103.8503709,MUSEUM,Victoria Street,Free/Public Access,4,"#education, #learning",CENTRAL
Ngee Ann Polytechnic,university,1.3330938,103.7741758,BUKIT TIMAH,Clementi Road,Free/Public Access,3,"#education, #learning",CENTRAL
Singapore Institute of Technology (Dover),university,1.3002187,103.7798635,QUEENSTOWN,Dover Drive,Free/Public Access,4,"#education, #learning",CENTRAL
W Singapore - Sentosa Cove,hotel,1.2463653,103.842351,SOUTHERN ISLANDS,Ocean Way,32.82 - 46.78,2,"#local, #staycation",CENTRAL
Diamond,hotel,1.3118604,103.8808387,GEYLANG,Lorong 18 Geylang,44.13 - 50.80,5,"#local, #staycation",CENTRAL
Dorsett Singapore,hotel,1.2796267,103.8400076,OUTRAM,New Bridge Road,43.24 - 56.81,4,"#local, #staycation",CENTRAL
Fairmont,hotel,1.2940043,103.8539661,DOWNTOWN CORE,Bras Basah Road,31.63 - 46.15,1,"#luxury, #staycation",CENTRAL
Owen House by Hmlet,hotel,1.3116463,103.8549745,ROCHOR,Owen Road,30.21 - 38.71,3,"#luxury, #staycation",CENTRAL
Four Chain View Hotel,hotel,1.3149698,103.8910396,GEYLANG,Geylang Road,39.19 - 48.13,2,"#luxury, #staycation",CENTRAL
Four Seasons Hotel,hotel,1.3052102,103.8286527,ORCHARD,Orchard Boulevard,39.38 - 46.63,4,"#local, #staycation",CENTRAL
Adamson Lodge,hotel,1.3045445,103.8529987,ROCHOR,Perak Road,44.46 - 51.24,2,"#local, #staycation",CENTRAL
Adonis Hotel,hotel,1.2965141,103.8553424,DOWNTOWN CORE,Purvis Street,47.26 - 58.36,4,"#local, #staycation",CENTRAL
Amara Singapore,hotel,1.2749407,103.8436571,DOWNTOWN CORE,Tanjong Pagar Road,40.82 - 49.81,2,"#local, #staycation",CENTRAL
ST Signature Coliving Hostel,hotel,1.2967549,103.8558647,DOWNTOWN CORE,Middle Road,31.55 - 45.22,5,"#local, #staycation",CENTRAL
Hotel Clover (The Arts),hotel,1.2875417,103.8481413,SINGAPORE RIVER,South Bridge Road,34.51 - 40.80,3,"#local, #staycation",CENTRAL
Hotel Conforto,hotel,1.2883473,103.8478558,SINGAPORE RIVER,Carpenter Street,37.45 - 44.87,5,"#local, #staycation",CENTRAL
Fuji,hotel,1.3116336,103.8826879,GEYLANG,Jalan Molek,49.03 - 60.11,4,"#local, #staycation",CENTRAL
Hotel Grand Central,hotel,1.3012943,103.8417676,ORCHARD,Cavenagh Road,32.15 - 38.24,3,"#local, #staycation",CENTRAL
Harbour Ville Hotel Hamilton,hotel,1.3115415,103.8615212,KALLANG,Hamilton Road,39.49 - 48.43,2,"#local, #staycation",CENTRAL
Hotel Jen (Orchardgateway),hotel,1.3007018,103.8388997,ORCHARD,Orchard Road,45.89 - 57.90,2,"#luxury, #staycation",CENTRAL
JEN Singapore Tanglin,hotel,1.3042705,103.8239124,ORCHARD,Cuscaden Road,46.38 - 59.76,4,"#local, #staycation",CENTRAL
Hotel Kai,hotel,1.2965218,103.8554053,DOWNTOWN CORE,Purvis Street,32.64 - 38.53,1,"#local, #staycation",CENTRAL
Hotel Nuve,hotel,1.3027514,103.8582753,ROCHOR,Jalan Pinang,32.51 - 40.70,1,"#local, #staycation",CENTRAL
Hotel Re,hotel,1.2854382,103.8383953,OUTRAM,Chin Swee Road,37.63 - 46.97,2,"#local, #staycation",CENTRAL
Hotel Royal,hotel,1.3168306,103.8418595,NOVENA,Newton Road,46.84 - 61.21,4,"#local, #staycation",CENTRAL
Hotel Snow,hotel,1.3109556,103.8617436,KALLANG,Cavan Road,47.95 - 60.73,1,"#local, #staycation",CENTRAL
Hotel Supreme,hotel,1.3013394,103.8424247,ORCHARD,Kramat Road,36.71 - 51.55,5,"#local, #staycation",CENTRAL
Hup Hoe Hotel,hotel,1.3139645,103.8875843,GEYLANG,Geylang Road,31.96 - 43.55,5,"#local, #staycation",CENTRAL
Ibis (Bencoolen),hotel,1.3009632,103.8524227,ROCHOR,Bencoolen Street,40.15 - 51.95,4,"#local, #staycation",CENTRAL
Ibis Styles,hotel,1.3317706,103.8792945,TOA PAYOH,Macpherson Road,45.40 - 58.25,5,"#luxury, #staycation",CENTRAL
J8 Hotel,hotel,1.3076976,103.8585205,KALLANG,Townshend Road,34.16 - 43.43,1,"#local, #staycation",CENTRAL
Jade,hotel,1.3117118,103.8827759,GEYLANG,Jalan Molek,45.04 - 54.37,1,"#local, #staycation",CENTRAL
Jin Dong Hotel,hotel,1.3102273,103.8788067,GEYLANG,Lorong 12 Geylang,33.86 - 41.76,3,"#local, #staycation",CENTRAL
Hotel 1888 Collection,hotel,1.2828972,103.8439597,OUTRAM,Trengganu Street,33.97 - 41.91,2,"#local, #staycation",CENTRAL
Just Inn Pine,hotel,1.3119092,103.8602089,KALLANG,Tyrwhitt Road,34.84 - 43.68,4,"#local, #staycation",CENTRAL
Kam Leng Hotel,hotel,1.3132243,103.8596995,KALLANG,Jalan Besar,48.41 - 55.80,2,"#local, #staycation",CENTRAL
Kerbau Hotel,hotel,1.3075463,103.8508256,ROCHOR,Kerbau Road,48.07 - 56.04,5,"#local, #staycation",CENTRAL
Kim Tian (Star) Hotel,hotel,1.3114355,103.8762403,GEYLANG,Lorong 6 Geylang,41.97 - 47.58,4,"#luxury, #staycation",CENTRAL
Kim Tian Hotel (Han),hotel,1.3101616,103.8762027,GEYLANG,Lorong 4 Geylang,41.98 - 49.58,4,"#local, #staycation",CENTRAL
La Mode (Sophia),hotel,1.3112511,103.8778352,GEYLANG,Lorong 10 Geylang,42.28 - 54.44,1,"#local, #staycation",CENTRAL
Lai Ming Hotel Cosmoland,hotel,1.3128524,103.8828778,GEYLANG,Geylang Road,37.86 - 50.29,5,"#local, #staycation",CENTRAL
The Snooze Hotel,hotel,1.3087862,103.9120795,BEDOK,East Coast Road,37.44 - 51.96,1,"#local, #staycation",EAST
Lex,hotel,1.3118188,103.8771017,GEYLANG,Lorong 8 Geylang,36.39 - 44.09,1,"#local, #staycation",CENTRAL
Link Hotel,hotel,1.2848724,103.8342907,BUKIT MERAH,Tiong Bahru Road,40.83 - 51.39,3,"#luxury, #staycation",CENTRAL
Lloyds Inn,hotel,1.2972636,103.8403659,RIVER VALLEY,Lloyd Road,49.59 - 55.16,1,"#local, #staycation",CENTRAL
Naumi Liora,hotel,1.2806192,103.8415424,OUTRAM,Keong Saik Road,30.82 - 39.31,2,"#local, #staycation",CENTRAL
Naumi,hotel,1.2958125,103.8551441,DOWNTOWN CORE,Seah Street,31.96 - 39.27,4,"#local, #staycation",CENTRAL
New Cape Inn,hotel,1.2855643,103.8340759,BUKIT MERAH,Seng Poh Road,34.21 - 48.44,1,"#local, #staycation",CENTRAL
New Cathay Hotel (Geylang),hotel,1.3132358,103.8817472,GEYLANG,Geylang Road,34.89 - 47.13,2,"#local, #staycation",CENTRAL
JXIN Hotel,hotel,1.3115829,103.8777715,GEYLANG,Lorong 10 Geylang,36.61 - 49.04,5,"#local, #staycation",CENTRAL
New Majestic Hotel,hotel,1.2793051,103.8403624,OUTRAM,Bukit Pasoh Road,43.43 - 54.53,4,"#local, #staycation",CENTRAL
New Orchid Hotel,hotel,1.3242913,103.8510394,NOVENA,Balestier Road,45.26 - 56.81,5,"#local, #staycation",CENTRAL
Dream Lodge,hotel,1.3102017,103.8582584,KALLANG,Jalan Besar,38.66 - 46.70,2,"#luxury, #staycation",CENTRAL
Nostalgia Hotel,hotel,1.285165,103.8335903,BUKIT MERAH,Tiong Bahru Road,42.98 - 55.91,5,"#local, #staycation",CENTRAL
Oasia Hotel,hotel,1.3200301,103.8447824,NOVENA,Sinaran Drive,42.45 - 55.61,5,"#local, #staycation",CENTRAL
One Farrer Hotel & Spa,hotel,1.3129505,103.8539713,ROCHOR,Farrer Park Station Road,39.92 - 48.06,5,"#luxury, #staycation",CENTRAL
Orchard Hotel Singapore,hotel,1.3076686,103.8281644,ORCHARD,Orchard Road,38.82 - 51.14,1,"#local, #staycation",CENTRAL
Orchard RendezVous Hotel,hotel,1.3065524,103.8278105,ORCHARD,Tanglin Road,40.79 - 55.03,1,"#local, #staycation",CENTRAL
Orchid Hotel,hotel,1.2769196,103.844093,OUTRAM,Tras Link,35.38 - 44.48,1,"#local, #staycation",CENTRAL
K Hotel 14,hotel,1.3112228,103.8775743,GEYLANG,Lorong 10 Geylang,41.76 - 54.08,4,"#local, #staycation",CENTRAL
K Hotel 12,hotel,1.3113201,103.8775538,GEYLANG,Lorong 10 Geylang,41.51 - 55.86,2,"#local, #staycation",CENTRAL
Parc Sovereign Hotel (Tyrwhitt),hotel,1.3121924,103.8606714,KALLANG,Tyrwhitt Road,35.44 - 47.04,1,"#local, #staycation",CENTRAL
Amoy Hotel,hotel,1.2830004,103.8486454,OUTRAM,Telok Ayer Street,39.58 - 44.97,5,"#luxury, #staycation",CENTRAL
Amrise Hotel,hotel,1.3139641,103.8778719,GEYLANG,Sims Avenue,42.36 - 49.40,5,"#local, #staycation",CENTRAL
Aqueen Hotel (Lavender),hotel,1.3123789,103.8613002,KALLANG,Lavender Street,36.90 - 45.21,5,"#local, #staycation",CENTRAL
Arcadia Hotel,hotel,1.3114598,103.8613295,KALLANG,Hamilton Road,48.03 - 57.91,5,"#local, #staycation",CENTRAL
Arianna Hotel,hotel,1.308982,103.8559161,ROCHOR,Syed Alwi Road,33.36 - 41.14,3,"#local, #staycation",CENTRAL
Arton Boutique Hotel,hotel,1.3120647,103.8608539,KALLANG,Tyrwhitt Road,39.94 - 50.21,4,"#local, #staycation",CENTRAL
Ascott,hotel,1.2820846,103.8515444,DOWNTOWN CORE,Finlayson Green,36.69 - 50.37,2,"#local, #staycation",CENTRAL
Asia Star Hotel,hotel,1.3085031,103.8547255,ROCHOR,Rowell Road,32.14 - 46.48,2,"#local, #staycation",CENTRAL
Backpacker Cozy Corner Guesthouse,hotel,1.2984534,103.8557413,DOWNTOWN CORE,North Bridge Road,41.44 - 50.11,1,"#local, #staycation",CENTRAL
Backpackers (Inn Chinatown 2),hotel,1.2834869,103.8455614,OUTRAM,Mosque Street,30.40 - 43.05,3,"#local, #staycation",CENTRAL
Backpackers (Inn Chinatown 3),hotel,1.2837921,103.8454769,OUTRAM,Upper Cross Street,43.64 - 54.15,2,"#local, #staycation",CENTRAL
Backpackers Inn Chinatown,hotel,1.2835599,103.8454074,OUTRAM,Mosque Street,35.38 - 44.19,4,"#luxury, #staycation",CENTRAL
Backpackerssg,hotel,1.3103556,103.8617102,KALLANG,King George's Avenue,47.21 - 59.25,5,"#luxury, #staycation",CENTRAL
Local,hotel,1.2984985,103.8503677,ROCHOR,Bencoolen Street,50.00 - 56.90,1,"#local, #staycation",CENTRAL
Beds and Dreams,hotel,1.2833091,103.8435952,OUTRAM,Temple Street,34.76 - 40.21,4,"#local, #staycation",CENTRAL
Hotel Lyf Bugis,hotel,1.3009164,103.8515065,ROCHOR,Middle Road,49.48 - 60.07,2,"#luxury, #staycation",CENTRAL
Blanc Inn,hotel,1.3117429,103.8602299,KALLANG,Tyrwhitt Road,32.24 - 46.75,3,"#local, #staycation",CENTRAL
Bliss Hotel,hotel,1.2844578,103.8443042,OUTRAM,Upper Cross Street,49.47 - 54.77,1,"#local, #staycation",CENTRAL
Blissful Loft,hotel,1.287477,103.8471387,SINGAPORE RIVER,Hongkong Street,49.63 - 55.37,2,"#local, #staycation",CENTRAL
Bright Star Hotel,hotel,1.313516,103.8788676,GEYLANG,Lorong 17 Geylang,37.17 - 49.64,1,"#local, #staycation",CENTRAL
Broadway Hotel,hotel,1.3091791,103.8532245,ROCHOR,Serangoon Road,49.32 - 61.29,2,"#local, #staycation",CENTRAL
Budgetone Hotel,hotel,1.3122538,103.8804838,GEYLANG,Lorong 18 Geylang,45.19 - 56.06,5,"#luxury, #staycation",CENTRAL
Cameron Hotel,hotel,1.3367424,103.954974,TAMPINES,Upper Changi Road,36.01 - 46.17,3,"#luxury, #staycation",EAST
Capella Singapore,hotel,1.2496982,103.8244312,SOUTHERN ISLANDS,The Knolls,46.57 - 57.43,5,"#local, #staycation",CENTRAL
Dorsett Changi City Singapore,hotel,1.3342656,103.9635838,TAMPINES,Changi Business Park Central 1,39.91 - 47.92,2,"#local, #staycation",EAST
Carlton Hotel,hotel,1.2957589,103.8525377,DOWNTOWN CORE,Bras Basah Road,35.51 - 43.24,4,"#local, #staycation",CENTRAL
Champion Hotel,hotel,1.3147981,103.8984613,GEYLANG,Joo Chiat Road,38.29 - 51.75,5,"#local, #staycation",CENTRAL
Chang Ziang Hotel,hotel,1.3131637,103.87805,GEYLANG,Lorong 15 Geylang,43.82 - 50.19,4,"#local, #staycation",CENTRAL
Checkers Backpackers,hotel,1.3050473,103.852589,ROCHOR,Campbell Lane,34.12 - 48.02,2,"#local, #staycation",CENTRAL
Cherryloft Resorts,hotel,1.3791686,103.9583176,PASIR RIS,Jalan Loyang Besar,33.05 - 40.00,3,"#local, #staycation",EAST
Soloha,hotel,1.2803281,103.8419212,OUTRAM,Teck Lim Road,49.23 - 55.94,4,"#luxury, #staycation",CENTRAL
Concorde Hotel Singapore,hotel,1.3006144,103.8422281,ORCHARD,Orchard Road,32.41 - 43.65,2,"#local, #staycation",CENTRAL
Conrad Centennial Singapore,hotel,1.293525,103.8587748,DOWNTOWN CORE,Temasek Boulevard,47.61 - 59.96,4,"#luxury, #staycation",CENTRAL
Copthorne King Hotel,hotel,1.2882596,103.8366425,SINGAPORE RIVER,Havelock Road,49.16 - 60.08,5,"#local, #staycation",CENTRAL
The Room Capsule Hotel,hotel,1.3107642,103.8729379,KALLANG,Geylang Road,43.48 - 48.73,2,"#local, #staycation",CENTRAL
Crowne Plaza (Changi Airport),hotel,1.3586803,103.9879472,CHANGI,Airport Boulevard,39.65 - 48.99,5,"#local, #staycation",EAST
Holiday Inn Express Singapore Serangoon,hotel,1.3101411,103.8586303,KALLANG,Jalan Besar,36.94 - 51.63,1,"#luxury, #staycation",CENTRAL
Darlene Hotel (Geylang),hotel,1.3109009,103.87697,GEYLANG,Lorong 8 Geylang,36.04 - 42.91,4,"#luxury, #staycation",CENTRAL
Aloft,hotel,1.3269777,103.8473659,NOVENA,Jalan Rajah,42.27 - 51.66,1,"#luxury, #staycation",CENTRAL
K Hotel 8,hotel,1.3106599,103.8772781,GEYLANG,Lorong 8 Geylang,44.54 - 51.76,5,"#local, #staycation",CENTRAL
Holiday Inn (Atrium),hotel,1.2887766,103.8344626,BUKIT MERAH,Outram Road,32.22 - 40.51,5,"#local, #staycation",CENTRAL
Holiday Inn (Orchard City Centre),hotel,1.3022791,103.8411016,ORCHARD,Cavenagh Road,49.65 - 56.87,4,"#luxury, #staycation",CENTRAL
Holiday Inn Express (Orchard Road),hotel,1.303228,103.8366804,ORCHARD,Bideford Road,41.88 - 49.05,1,"#luxury, #staycation",CENTRAL
Hoover Hotel,hotel,1.3217032,103.8530696,NOVENA,Balestier Road,32.64 - 46.23,3,"#local, #staycation",CENTRAL
Hotel 165,hotel,1.3104789,103.856274,KALLANG,Kitchener Road,45.18 - 54.75,4,"#local, #staycation",CENTRAL
hotel 1929,hotel,1.2807922,103.8418123,OUTRAM,Keong Saik Road,38.13 - 50.05,5,"#local, #staycation",CENTRAL
Hotel 81 (Balestier),hotel,1.3213796,103.8531237,NOVENA,Balestier Road,40.99 - 53.65,2,"#local, #staycation",CENTRAL
Hotel 81,hotel,1.3187006,103.9116567,BEDOK,Changi Road,33.15 - 46.92,1,"#local, #staycation",EAST
Hotel 81 (Cherry),hotel,1.3119912,103.8784174,GEYLANG,Lorong 12 Geylang,40.63 - 51.09,3,"#local, #staycation",CENTRAL
Hotel 81 (Classic),hotel,1.3156788,103.8978048,GEYLANG,Joo Chiat Road,38.37 - 49.01,2,"#luxury, #staycation",CENTRAL
Hotel 81 (Cosy),hotel,1.2796864,103.8418833,OUTRAM,Jiak Chuan Road,38.27 - 45.95,1,"#local, #staycation",CENTRAL
Hotel 81 (Dickson),hotel,1.3049045,103.8542693,ROCHOR,Dickson Road,38.52 - 52.18,4,"#local, #staycation",CENTRAL
Hotel 81 (Elegance),hotel,1.3124598,103.8602834,KALLANG,Foch Road,35.58 - 42.97,4,"#luxury, #staycation",CENTRAL
Hotel 81 (Gold),hotel,1.3119564,103.8811222,GEYLANG,Lorong 20 Geylang,47.81 - 54.20,1,"#local, #staycation",CENTRAL
Lofi Inn,hotel,1.3116011,103.8610655,KALLANG,Hamilton Road,38.28 - 48.14,3,"#local, #staycation",CENTRAL
Lulu Hotel,hotel,1.2831615,103.843006,OUTRAM,Smith Street,44.44 - 52.18,1,"#local, #staycation",CENTRAL
M Social Singapore,hotel,1.2906671,103.8371494,SINGAPORE RIVER,Robertson Quay,36.97 - 51.40,2,"#luxury, #staycation",CENTRAL
Malacca Hotel,hotel,1.3135219,103.906357,GEYLANG,Still Road,42.90 - 52.53,2,"#local, #staycation",CENTRAL
Hilton Singapore Orchard,hotel,1.3019079,103.8359161,ORCHARD,Orchard Road,31.28 - 38.94,4,"#local, #staycation",CENTRAL
Mandarin Oriental Singapore,hotel,1.2906606,103.858324,DOWNTOWN CORE,Raffles Avenue,41.25 - 48.95,1,"#local, #staycation",CENTRAL
Marina Bay Sands,hotel,1.2836965,103.8607226,DOWNTOWN CORE,Bayfront Avenue,33.67 - 47.99,4,"#local, #staycation",CENTRAL
Fragrance Hotel (Balestier),hotel,1.3219749,103.8526514,NOVENA,Balestier Road,41.92 - 55.45,3,"#luxury, #staycation",CENTRAL
Fragrance Hotel (Classic),hotel,1.3258637,103.8496208,NOVENA,Balestier Road,35.40 - 40.72,2,"#luxury, #staycation",CENTRAL
Ibis Budget Singapore Crystal,hotel,1.3105884,103.8806177,GEYLANG,Lorong 18 Geylang,46.06 - 54.49,5,"#local, #staycation",CENTRAL
Fragrance Hotel (Imperial),hotel,1.309636,103.8624254,KALLANG,Penhas Road,32.11 - 37.17,5,"#local, #staycation",CENTRAL
Fragrance Hotel (Ocean View),hotel,1.2924138,103.7685128,QUEENSTOWN,Pasir Panjang Road,35.46 - 45.13,1,"#local, #staycation",CENTRAL
Fragrance Hotel (Rose),hotel,1.322082,103.8526432,NOVENA,Balestier Road,36.87 - 49.87,1,"#local, #staycation",CENTRAL
Fragrance Hotel (Royal),hotel,1.2697068,103.813875,BUKIT MERAH,Telok Blangah Road,32.87 - 43.15,5,"#local, #staycation",CENTRAL
Ibis Budget Singapore Ruby,hotel,1.3122381,103.8810971,GEYLANG,Lorong 20 Geylang,37.59 - 52.44,1,"#luxury, #staycation",CENTRAL
Ibis Budget Singapore Sapphire,hotel,1.3117532,103.8777213,GEYLANG,Lorong 10 Geylang,37.39 - 52.01,2,"#local, #staycation",CENTRAL
Ibis Budget Singapore Ametrine,hotel,1.3114563,103.8775562,GEYLANG,Lorong 10 Geylang,33.42 - 38.85,3,"#luxury, #staycation",CENTRAL
Fragrance Hotel (Viva),hotel,1.2698881,103.8139698,BUKIT MERAH,Wishart Road,36.64 - 44.62,3,"#luxury, #staycation",CENTRAL
Fragrance Hotel (Waterfront),hotel,1.2922089,103.7688883,QUEENSTOWN,Pasir Panjang Road,35.40 - 40.54,4,"#local, #staycation",CENTRAL
Furama Riverfront Singapore,hotel,1.2876291,103.8359761,SINGAPORE RIVER,Havelock Road,46.27 - 55.36,2,"#luxury, #staycation",CENTRAL
