name,category,lat,lon,brand,address,website,phone,district,street,price,popularity,characteristic
Fragrance Hotel (Viva),hotel,1.2698881,103.8139698,Fragrance Hotel,Wishart Road,https://www.fragrancehotel.com/,,BUKIT MERAH,Wishart Road,36.64 - 44.62,3,"#luxury, #staycation"
Fragrance Hotel (Waterfront),hotel,1.2922089,103.7688883,Fragrance Hotel,Pasir Panjang Road,https://www.fragrancehotel.com/,,QUEENSTOWN,Pasir Panjang Road,35.40 - 40.54,4,"#local, #staycation"
Furama Riverfront Singapore,hotel,1.2876291,103.8359761,,Havelock Road,www.furama.com/riverfront/,,SINGAPORE RIVER,Havelock Road,46.27 - 55.36,2,"#luxury, #staycation"
Gay World Hotel,hotel,1.3111077,103.8737852,,Geylang Road,,,KALLANG,Geylang Road,45.81 - 58.83,1,"#local, #staycation"
Genting Hotel (Jurong),hotel,1.3315616,103.7392596,Genting,Town Hall Link,https://www.rwsentosa.com/,,JURONG EAST,Town Hall Link,34.47 - 44.41,1,"#local, #staycation"
RedDoorz,hotel,1.3111938,103.8810366,RedDoorz,Westerhout Road,https://www.reddoorz.com/en-sg/hotel/singapore/singapore/geylang/reddoorz-geylang,,GEYLANG,Westerhout Road,47.51 - 54.08,4,"#local, #staycation"
Golden Royal Hotel,hotel,1.3091421,103.8552509,,Desker Road,www.goldenroyal-hotel.com,,ROCHOR,Desker Road,49.45 - 55.39,4,"#luxury, #staycation"
Golden Star Hotel,hotel,1.3107661,103.877269,,Lorong 8 Geylang,,,GEYLANG,Lorong 8 Geylang,46.36 - 57.34,1,"#local, #staycation"
Goodwood Park Hotel,hotel,1.3082222,103.8341091,,Scotts Road,https://www.goodwoodparkhotel.com/,,ORCHARD,Scotts Road,43.51 - 55.02,1,"#local, #staycation"
Grand Copthorne Waterfront Hotel,hotel,1.2905075,103.8349983,,Havelock Road,www.grandcopthorne.com.sg,,SINGAPORE RIVER,Havelock Road,31.19 - 38.03,2,"#local, #staycation"
Grand Hyatt Singapore,hotel,1.3063453,103.8332833,Grand Hyatt,Scotts Road,https://www.singapore.grand.hyatt.com/,,ORCHARD,Scotts Road,37.21 - 45.36,4,"#local, #staycation"
Grand Mercure Roxy Hotel,hotel,1.3031174,103.9046,,East Coast Road,https://www.grandmercureroxy.com.sg/,,MARINE PARADE,East Coast Road,44.36 - 50.89,2,"#local, #staycation"
Grand Park City Hall,hotel,1.2926289,103.8501239,,Coleman Street,https://www.parkhotelgroup.com/,,DOWNTOWN CORE,Coleman Street,33.72 - 46.91,1,"#luxury, #staycation"
Pullman Singapore Orchard,hotel,1.3031053,103.836202,Pullman,Orchard Road,https://www.pullmansingaporeorchard.com/,,ORCHARD,Orchard Road,39.43 - 45.77,5,"#local, #staycation"
Gusti Bed and Breakfast,hotel,1.3097286,103.8622203,,Penhas Road,www.gustibnb.com,,KALLANG,Penhas Road,34.57 - 44.21,5,"#local, #staycation"
Haising Hotel,hotel,1.3046208,103.8545807,,Jalan Besar,www.haising.com.sg,,ROCHOR,Jalan Besar,33.36 - 44.42,1,"#local, #staycation"
Hangout @ Mt. Emily,hotel,1.3033663,103.8478466,,Upper Wilkie Road,https://www.hangouthotels.com/,,ROCHOR,Upper Wilkie Road,34.14 - 42.74,4,"#local, #staycation"
Harbour Ville Hotel,hotel,1.272614,103.8277447,,Kampong Bahru Road,www.harbourvillehotel.com,,BUKIT MERAH,Kampong Bahru Road,35.92 - 43.53,5,"#local, #staycation"
Hotel 81 (Heritage),hotel,1.3027161,103.8612999,Hotel 81,Jalan Sultan,https://www.hotel81.com.sg/,,ROCHOR,Jalan Sultan,30.46 - 38.38,4,"#local, #staycation"
Hotel 81 (Hollywood),hotel,1.3100442,103.8774045,Hotel 81,Lorong 8 Geylang,https://www.hotel81.com.sg/,,GEYLANG,Lorong 8 Geylang,41.06 - 50.06,5,"#local, #staycation"
Hotel 81 (Joy),hotel,1.3128598,103.876882,Hotel 81,Lorong 11 Geylang,https://www.hotel81.com.sg/,,GEYLANG,Lorong 11 Geylang,34.76 - 43.96,4,"#local, #staycation"
Hotel 81 (Lavender),hotel,1.3108063,103.8624358,Hotel 81,Lavender Street,https://www.hotel81.com.sg/,,KALLANG,Lavender Street,31.08 - 45.64,5,"#local, #staycation"
Hotel 81 (Lucky),hotel,1.3118839,103.8814065,Hotel 81,Lorong 20 Geylang,https://www.hotel81.com.sg/,,GEYLANG,Lorong 20 Geylang,32.19 - 45.41,4,"#local, #staycation"
Hotel 81 (Osaka),hotel,1.2833649,103.8349667,Hotel 81,Eng Hoon Street,https://www.hotel81.com.sg/,,BUKIT MERAH,Eng Hoon Street,47.18 - 58.79,2,"#luxury, #staycation"
Hotel 81 (Princess),hotel,1.3110655,103.878629,Hotel 81,Lorong 12 Geylang,https://www.hotel81.com.sg/,,GEYLANG,Lorong 12 Geylang,39.61 - 45.43,4,"#local, #staycation"
Hotel 81 (Spring),hotel,1.3136828,103.8782701,Hotel 81,Lorong 15 Geylang,https://www.hotel81.com.sg/,,GEYLANG,Lorong 15 Geylang,45.77 - 59.69,2,"#local, #staycation"
Hotel 81 (Star),hotel,1.3115738,103.8808069,Hotel 81,Lorong 18 Geylang,https://www.hotel81.com.sg/,,GEYLANG,Lorong 18 Geylang,43.57 - 54.98,2,"#luxury, #staycation"
Hotel 81 (Tristar),hotel,1.3156884,103.8974205,Hotel 81,Onan Road,https://www.hotel81.com.sg/,,GEYLANG,Onan Road,46.33 - 56.90,1,"#local, #staycation"
Hotel 81 (Violet),hotel,1.3111212,103.86221,Hotel 81,Lavender Street,https://www.hotel81.com.sg/,,KALLANG,Lavender Street,48.46 - 56.59,2,"#local, #staycation"
D'Nova Hotel@Kallang,hotel,1.3119209,103.8776855,,Lorong 10 Geylang,,,GEYLANG,Lorong 10 Geylang,48.11 - 54.66,3,"#luxury, #staycation"
Hotel Bencoolen (Bencoolen Street),hotel,1.2991867,103.8501082,Hotel Bencoolen,Bencoolen Street,https://www.hotelbencoolen.com/,,ROCHOR,Bencoolen Street,42.36 - 50.65,2,"#luxury, #staycation"
Hotel Bencoolen (Hong Kong Street),hotel,1.2870936,103.8476723,Hotel Bencoolen,Hongkong Street,https://www.hotelbencoolen.com/hongkongstreet,,SINGAPORE RIVER,Hongkong Street,49.11 - 54.21,4,"#local, #staycation"
Hotel Chancellor,hotel,1.3014599,103.8419319,,Cavenagh Road,ghihotels.com,,ORCHARD,Cavenagh Road,49.59 - 59.29,2,"#local, #staycation"
Hotel By Wassies,hotel,1.2874477,103.8478653,,Hongkong Street,,,SINGAPORE RIVER,Hongkong Street,36.43 - 44.26,4,"#local, #staycation"
Hotel Clover (North Bridge Road),hotel,1.3036565,103.8596598,Hotel Clover,"769, 771, 773 & 775 North Bridge Road",www.hotelclover.com.sg,,ROCHOR,769,38.00 - 48.94,4,"#luxury, #staycation"
Aloft,hotel,1.3273449,103.8466282,Aloft,Ah Hood Road,https://aloft-hotels.marriott.com/,,NOVENA,Ah Hood Road,37.90 - 44.31,3,"#local, #staycation"
Regin Hotel,hotel,1.3132564,103.8758942,,Sims Avenue,https://www.reginhotel.com/,,GEYLANG,Sims Avenue,47.57 - 53.11,2,"#local, #staycation"
Rendezvous Hotel Singapore,hotel,1.298583,103.8493161,,Bras Basah Road,https://www.stayfareast.com/,,MUSEUM,Bras Basah Road,43.54 - 48.94,2,"#local, #staycation"
Rider's Lodge,hotel,1.3345536,103.7952442,,Turf Club Road,https://www.riderslodge.net/,,BUKIT TIMAH,Turf Club Road,36.00 - 48.95,5,"#local, #staycation"
River City Inn,hotel,1.2874505,103.8471867,,Hongkong Street,https://www.rivercity.com/,+65 6532 6091,SINGAPORE RIVER,Hongkong Street,36.33 - 46.70,5,"#local, #staycation"
"Four Points by Sheraton Singapore, Riverview",hotel,1.289371,103.8366038,Four Points by Sheraton,Havelock Road,www.riverview.com.sg,,SINGAPORE RIVER,Havelock Road,38.66 - 48.34,1,"#local, #staycation"
Royal India Hotel,hotel,1.3092289,103.8556725,,Syed Alwi Road,http://www.royalindiahotel.com,,ROCHOR,Syed Alwi Road,34.39 - 42.35,4,"#local, #staycation"
Royal Plaza,hotel,1.3068445,103.8323698,,Scotts Road,https://www.royalplaza.com.sg/,,ORCHARD,Scotts Road,33.16 - 44.15,3,"#local, #staycation"
Rucksack Inn (Lavender),hotel,1.3143625,103.860316,Rucksack Inn,Lavender Street,https://www.rucksackinn.com/,,KALLANG,Lavender Street,34.29 - 41.51,5,"#local, #staycation"
Rucksack Inn (Mackenzie),hotel,1.3043783,103.8497987,Rucksack Inn,Mackenzie Road,https://www.rucksackinn.com/,,ROCHOR,Mackenzie Road,43.15 - 54.92,2,"#local, #staycation"
Sandpiper Hotel,hotel,1.3048093,103.8535958,,Dunlop Street,https://www.sandpiperhotels.com/,,ROCHOR,Dunlop Street,30.47 - 43.10,1,"#local, #staycation"
Rest Bugis,hotel,1.3040528,103.8593488,,Jalan Kubor,https://www.rest-collection.com/,6562988434,ROCHOR,Jalan Kubor,36.08 - 47.59,3,"#local, #staycation"
Santa Grand Hotel,hotel,1.3066381,103.9057837,Santa Grand Hotel,East Coast Road,www.santagrandhotels.com,,MARINE PARADE,East Coast Road,33.47 - 41.56,2,"#luxury, #staycation"
Santa Grand Hotel (Lai Chun Yuen),hotel,1.2825676,103.8441751,Santa Grand Hotel,Trengganu Street,www.santagrandhotels.com,,OUTRAM,Trengganu Street,45.23 - 54.94,2,"#local, #staycation"
Santa Grand Hotel (Little India),hotel,1.3078199,103.8530893,Santa Grand Hotel,Veerasamy Road,www.santagrandhotels.com,,ROCHOR,Veerasamy Road,35.54 - 45.50,4,"#local, #staycation"
Santa Grand Hotel (West Coast),hotel,1.2923344,103.7685897,Santa Grand Hotel,Pasir Panjang Road,www.santagrandhotels.com,,QUEENSTOWN,Pasir Panjang Road,34.29 - 47.17,4,"#local, #staycation"
Sheraton Towers Singapore,hotel,1.3119505,103.8364622,,Scotts Road,www.sheratonsingapore.com,,NEWTON,Scotts Road,35.20 - 46.13,5,"#local, #staycation"
Singapore Marriott Tang Plaza Hotel,hotel,1.305109,103.8328767,Marriott,Orchard Road,www.singaporemarriott.com,,ORCHARD,Orchard Road,45.48 - 59.03,5,"#local, #staycation"
Marrison @ Desker,hotel,1.3089965,103.8554997,,Desker Road,www.marrisonhotel.com,,ROCHOR,Desker Road,39.64 - 50.66,2,"#local, #staycation"
the snooze hotel,hotel,1.2978909,103.8570875,,Beach Road,www.marrisonhotel.com,,DOWNTOWN CORE,Beach Road,47.53 - 56.14,2,"#local, #staycation"
Mayo Inn,hotel,1.3039628,103.8541768,,Jalan Besar,www.mayoinn.com,,ROCHOR,Jalan Besar,42.10 - 50.01,5,"#local, #staycation"
Meng Yew Hotel,hotel,1.3132411,103.8846809,,Geylang Road,,,GEYLANG,Geylang Road,38.87 - 48.67,5,"#luxury, #staycation"
Meriton Hotel,hotel,1.3047409,103.8546594,,"43A, 43B, 43C Jalan Besar",,,ROCHOR,43A,40.12 - 46.62,2,"#local, #staycation"
Atlantis@531,hotel,1.3149984,103.8577761,,Serangoon Road,,,KALLANG,Serangoon Road,36.76 - 45.85,3,"#local, #staycation"
RedDoorz @Little India,hotel,1.305084,103.8540444,RedDoorz,Dickson Road,https://www.moon.com.sg,,ROCHOR,Dickson Road,49.94 - 59.95,2,"#luxury, #staycation"
Park 22 Hotel,hotel,1.2806216,103.8418196,,Teck Lim Road,www.park22hotel.com,,OUTRAM,Teck Lim Road,41.80 - 48.59,3,"#local, #staycation"
Park Avenue Changi,hotel,1.3358477,103.9630856,,Changi Business Park Avenue 1,www.parkavenuechangi.com,,TAMPINES,Changi Business Park Avenue 1,39.61 - 48.46,3,"#local, #staycation"
Park Avenue Rochester,hotel,1.3050688,103.7888972,,Rochester Drive,http://www.ueparkavenueintl.com.sg,,QUEENSTOWN,Rochester Drive,41.05 - 48.14,2,"#local, #staycation"
Park Hotel (Alexandra),hotel,1.2875264,103.805291,Park Hotel,Alexandra Road,https://www.parkhotelgroup.com/alexandra/default-en.html,,BUKIT MERAH,Alexandra Road,38.22 - 45.90,1,"#luxury, #staycation"
Novotel Singapore on Kitchener,hotel,1.3106252,103.855623,Novotel,Kitchener Road,https://all.accor.com/hotel/C269/index.en.shtml,6564283000,KALLANG,Kitchener Road,36.29 - 41.68,5,"#local, #staycation"
Coliwoo Hotel Pasir Panjang,hotel,1.2920783,103.7701676,Coliwoo,Pasir Panjang Road,https://coliwoo.com/hotel-apartment-rental/pasir-panjang/,,QUEENSTOWN,Pasir Panjang Road,47.14 - 57.00,4,"#local, #staycation"
Peninsula Excelsior Hotel,hotel,1.2919459,103.8498204,,Coleman Street,http://www.ytchotels.com.sg,,DOWNTOWN CORE,Coleman Street,37.71 - 48.11,2,"#luxury, #staycation"
Penta Hotel,hotel,1.3111926,103.8535979,,Birch Road,https://www.pentahotel.com.sg/,,ROCHOR,Birch Road,37.09 - 48.33,3,"#luxury, #staycation"
Perak Hotel,hotel,1.3048379,103.8532465,,Perak Road,www.peraklodge.net,,ROCHOR,Perak Road,48.64 - 60.53,2,"#local, #staycation"
Phil Inn,hotel,1.3053682,103.8537236,,Dickson Road,,,ROCHOR,Dickson Road,40.20 - 45.39,5,"#local, #staycation"
Pillows & Toast Heritage,hotel,1.2841537,103.844863,,Upper Cross Street,https://www.pillowsntoast.com/,,OUTRAM,Upper Cross Street,32.61 - 42.52,3,"#local, #staycation"
Plush Pods,hotel,1.2980018,103.8569348,,Tan Quee Lan Street,https://plush-pods.com/,,DOWNTOWN CORE,Tan Quee Lan Street,42.24 - 53.77,4,"#local, #staycation"
Porcelain Hotel,hotel,1.2842398,103.8442855,,Mosque Street,www.porcelainhotel.com,,OUTRAM,Mosque Street,37.53 - 43.60,4,"#local, #staycation"
Quarters,hotel,1.2876728,103.8489864,,Circular Road,www.stayquarters.com,,SINGAPORE RIVER,Circular Road,49.84 - 57.98,4,"#local, #staycation"
RELC International Hotel,hotel,1.3128386,103.8260319,,Orange Grove Road,https://www.relcih.com.sg/,,TANGLIN,Orange Grove Road,32.69 - 39.41,1,"#local, #staycation"
RM Hotel,hotel,1.3426928,103.6355297,,Tuas West Drive,https://www.rafflesmarina.com.sg/clubhouse_gue.htm,,TUAS,Tuas West Drive,35.26 - 49.72,3,"#luxury, #staycation"
The Fullerton Bay Hotel,hotel,1.2833389,103.8533943,,Collyer Quay,https://www.fullertonhotels.com/fullerton-bay-hotel-singapore/dining/restaurants-and-bars/lantern,,DOWNTOWN CORE,Collyer Quay,32.44 - 42.07,3,"#local, #staycation"
The Inn,hotel,1.2832066,103.8438685,,Temple Street,www.theinn.com.sg,,OUTRAM,Temple Street,34.21 - 43.92,1,"#local, #staycation"
The Keong Saik Hotel,hotel,1.2810391,103.8416402,,Keong Saik Road,www.keongsaikhotel.com.sg,,OUTRAM,Keong Saik Road,39.58 - 46.39,3,"#local, #staycation"
The Mitraa,hotel,1.3159109,103.8575554,,Race Course Road,www.mitraa.com.sg,,KALLANG,Race Course Road,45.78 - 59.86,1,"#local, #staycation"
The Noble Hotel,hotel,1.3137968,103.8597759,RedDoorz,Jalan Besar,https://www.thenoblehotel.com,,KALLANG,Jalan Besar,32.94 - 42.79,2,"#local, #staycation"
The Pan Pacific Hotel Singapore,hotel,1.2923514,103.8586837,,Raffles Boulevard,https://www.panpacific.com/en/hotels-resorts/singapore/marina.html,,DOWNTOWN CORE,Raffles Boulevard,37.32 - 43.68,5,"#local, #staycation"
The Pod,hotel,1.3010101,103.8605667,,Beach Road,www.thepod.sg,,ROCHOR,Beach Road,36.91 - 47.86,4,"#local, #staycation"
The Quincy Hotel,hotel,1.3077515,103.8357483,,Mount Elizabeth,https://www.quincy.com.sg/,,NEWTON,Mount Elizabeth,47.95 - 59.28,1,"#local, #staycation"
"The Ritz-Carlton, Millenia Singapore",hotel,1.2905344,103.8600739,The Ritz-Carlton,Raffles Avenue,www.ritzcarlton.com/en/Properties/Singapore/Default.htm,,DOWNTOWN CORE,Raffles Avenue,36.79 - 50.41,1,"#local, #staycation"
The Scarlet Hotel,hotel,1.2807998,103.8453392,,Erskine Road,www.thescarlethotels.com,,OUTRAM,Erskine Road,37.17 - 50.36,1,"#local, #staycation"
The Seacare Hotel,hotel,1.2876268,103.8399732,,Chin Swee Road,http://www.theseacarehotel.com.sg,,OUTRAM,Chin Swee Road,41.95 - 53.67,2,"#local, #staycation"
The Westin Singapore,hotel,1.2783073,103.8507952,Westin,Marina View,http://www.thewestinsingapore.com,,DOWNTOWN CORE,Marina View,34.82 - 40.27,1,"#local, #staycation"
Traveller@sg,hotel,1.3104369,103.8618211,,King George's Avenue,https://www.bpsg.com.sg/,+65 66832674,KALLANG,King George's Avenue,46.90 - 54.62,5,"#local, #staycation"
Simpang De Bedok Boarding House,hotel,1.3315888,103.9471375,,Bedok Road,,,BEDOK,Bedok Road,45.00 - 56.42,5,"#local, #staycation"
Sing Hoe,hotel,1.300595,103.8915462,,Mountbatten Road,https://singhoehotel.blogspot.com/,+65 6440 0602,MARINE PARADE,Mountbatten Road,39.49 - 52.44,4,"#local, #staycation"
Sloane Court Hotel,hotel,1.3156942,103.8322064,,Balmoral Road,,,TANGLIN,Balmoral Road,38.40 - 47.31,2,"#local, #staycation"
Sofitel Sentosa Resort & Spa,hotel,1.2452585,103.8276491,Sofitel,Bukit Manis Road,www.sofitel.com/9474,,SOUTHERN ISLANDS,Bukit Manis Road,32.56 - 43.03,5,"#local, #staycation"
Strand Hotel,hotel,1.2986535,103.8497382,,Bencoolen Street,https://www.strandhotel.com.sg/,,ROCHOR,Bencoolen Street,46.92 - 60.35,3,"#local, #staycation"
Studio M Hotel,hotel,1.2907775,103.8390762,,Nanson Road,https://www.millenniumhotels.com.sg/studiomhotelsingapore,,SINGAPORE RIVER,Nanson Road,49.08 - 54.46,3,"#luxury, #staycation"
JH Hotel,hotel,1.311613,103.8774878,,Lorong 10 Geylang,https://jh-hotel.business.site/,6565137922,GEYLANG,Lorong 10 Geylang,37.39 - 46.72,3,"#local, #staycation"
Tai Hoe Hotel,hotel,1.3102722,103.8565326,,Kitchener Road,https://www.taihoehotel.com/,,KALLANG,Kitchener Road,39.79 - 49.85,1,"#local, #staycation"
Taipei Hotel (2000),hotel,1.3099482,103.877135,,Lorong 8 Geylang,,,GEYLANG,Lorong 8 Geylang,34.68 - 45.37,1,"#local, #staycation"
HI Hotel Bugis,hotel,1.3042832,103.8597515,,Jalan Klapa,http://xyglobalhotel.com/,,ROCHOR,Jalan Klapa,41.20 - 49.44,3,"#local, #staycation"
The Club,hotel,1.2807475,103.8457386,,Ann Siang Road,www.theclub.com.sg,,OUTRAM,Ann Siang Road,42.10 - 51.59,4,"#local, #staycation"
The Daulat,hotel,1.3048116,103.8528885,,Madras Street,https://www.thedaulat.com/,,ROCHOR,Madras Street,33.91 - 39.86,4,"#local, #staycation"
The Duxton,hotel,1.2788774,103.8431722,,Duxton Road,https://garchahotels.com/,,OUTRAM,Duxton Road,38.63 - 44.93,1,"#local, #staycation"
Vibe Hotel Singapore Orchard,hotel,1.3080241,103.8357123,,Mount Elizabeth,https://www.stayfareast.com.sg/,,NEWTON,Mount Elizabeth,46.78 - 56.18,3,"#local, #staycation"
V Hotel Bencoolen,hotel,1.2988846,103.8507128,,Bencoolen Street,https://www.vhotel.sg/,,ROCHOR,Bencoolen Street,33.45 - 42.53,4,"#luxury, #staycation"
V Hotel Lavender,hotel,1.3077968,103.862535,,Jellicoe Road,https://www.vhotel.sg/,,KALLANG,Jellicoe Road,36.09 - 47.36,1,"#local, #staycation"
VIP Hotel,hotel,1.3156477,103.8345731,,Balmoral Crescent,https://www.viphotel.com.sg/,,NEWTON,Balmoral Crescent,47.75 - 58.00,3,"#local, #staycation"
Value Hotel (Balestier),hotel,1.3212398,103.8532705,Value Hotel,Balestier Road,https://www.valuehotel.com.sg/,,NOVENA,Balestier Road,43.54 - 57.66,2,"#local, #staycation"
Value Hotel (Nice),hotel,1.3233449,103.8525044,Value Hotel,Balestier Road,https://www.valuehotel.com.sg/,,NOVENA,Balestier Road,38.20 - 52.12,3,"#local, #staycation"
Value Hotel (Thomson),hotel,1.3269557,103.8427199,Value Hotel,Balestier Road,https://www.valuehotel.com.sg/,,NOVENA,Balestier Road,48.38 - 59.55,3,"#local, #staycation"
Venue Hotel The Lily,hotel,1.3115478,103.9005824,,Joo Chiat Road,https://www.venuehotel.sg/,,GEYLANG,Joo Chiat Road,30.70 - 39.51,5,"#luxury, #staycation"
Victoria Hotel,hotel,1.2970999,103.8524422,,Victoria Street,http://www.victoriahotelsingapore.com/,,ROCHOR,Victoria Street,40.00 - 50.87,5,"#local, #staycation"
Wanderlust Hotel,hotel,1.3051213,103.8546295,,Dickson Road,https://www.wanderlusthotel.com/,,ROCHOR,Dickson Road,47.46 - 58.83,2,"#luxury, #staycation"
D'Hotel,hotel,1.2843221,103.83501,The Ascott Limited,Outram Road,https://www.discoverasr.com/en/others/singapore/dhotel-singapore?utm_source=google&utm_medium=gmb&utm_campaign=DhotelSingapore,,BUKIT MERAH,Outram Road,39.16 - 50.25,2,"#luxury, #staycation"
Yes Chinatown Pt. Hotel,hotel,1.2830398,103.8431615,,Smith Street,http://yeschinatownpoint.com,,OUTRAM,Smith Street,49.00 - 55.67,3,"#local, #staycation"
Yew Lian Hotel,hotel,1.3140007,103.8855041,,Geylang Road,,,GEYLANG,Geylang Road,44.05 - 56.62,4,"#local, #staycation"
York Hotel,hotel,1.3069254,103.8351875,,Mount Elizabeth,https://www.yorkhotel.com.sg/,,ORCHARD,Mount Elizabeth,43.25 - 55.82,2,"#luxury, #staycation"
iStay.inn,hotel,1.2829824,103.8459241,,South Bridge Road,,,OUTRAM,South Bridge Road,35.59 - 45.13,3,"#luxury, #staycation"
5footway.inn (Ann Siang),hotel,1.2819252,103.8453233,5footway.inn,South Bridge Road,https://www.5footwayinn.com/,,OUTRAM,South Bridge Road,43.40 - 55.17,1,"#local, #staycation"
5footway.inn,hotel,1.2882021,103.8491959,5footway.inn,Boat Quay,https://www.5footwayinn.com/,,SINGAPORE RIVER,Boat Quay,35.77 - 41.38,5,"#luxury, #staycation"
5footway.inn (Chinatown 1),hotel,1.2834496,103.8439035,5footway.inn,61A/B & 63A/B Pagoda Street,https://www.5footwayinn.com/,,OUTRAM,61A/B & 63A/B Pagoda Street,36.39 - 43.20,4,"#luxury, #staycation"
Heritage Collection on Chinatown,hotel,1.2827456,103.8456968,5footway.inn,South Bridge Road,https://hericoll.com/,,OUTRAM,South Bridge Road,36.89 - 50.24,3,"#local, #staycation"
5footway.inn (Chinatown 3),hotel,1.2836095,103.844288,5footway.inn,Pagoda Street,https://www.5footwayinn.com/,,OUTRAM,Pagoda Street,35.71 - 44.82,1,"#local, #staycation"
5footway.inn (Chinatown 4),hotel,1.2835635,103.8437083,5footway.inn,Pagoda Street,https://www.5footwayinn.com/,,OUTRAM,Pagoda Street,30.16 - 38.87,5,"#local, #staycation"
Chancellor@Orchard,hotel,1.3012281,103.8423669,,Cavenagh Road,fax 67088787,67088788,ORCHARD,Cavenagh Road,36.68 - 48.56,1,"#local, #staycation"
Hovo,hotel,1.3012089,103.8550968,,Rochor Road,,,ROCHOR,Rochor Road,45.57 - 54.67,2,"#luxury, #staycation"
Grand Shanghai,hotel,1.2894964,103.8357002,,Havelock Road,,,SINGAPORE RIVER,Havelock Road,43.07 - 51.81,5,"#local, #staycation"
The Platinum,hotel,1.2843702,103.8446108,,Upper Cross Street,,,OUTRAM,Upper Cross Street,40.01 - 53.51,1,"#local, #staycation"
Yan Hotel,hotel,1.3118004,103.8605715,,Tyrwhitt Road,,,KALLANG,Tyrwhitt Road,33.76 - 46.04,4,"#local, #staycation"
Sofitel Singapore City Centre,hotel,1.2771112,103.8451982,Sofitel,Wallich Street,https://www.sofitel-singapore-citycentre.com/,6428 5000,DOWNTOWN CORE,Wallich Street,40.75 - 47.13,3,"#local, #staycation"
The St. Regis Singapore,hotel,1.3057577,103.8260358,,Tanglin Road,http://www.stregissingapore.com/,+65 6506 6888,ORCHARD,Tanglin Road,43.35 - 50.56,1,"#local, #staycation"
D’Resort @ Downtown East,hotel,1.3799828,103.9550047,,Pasir Ris Close,https://www.dresort.com.sg/,+65 6582 3322,PASIR RIS,Pasir Ris Close,37.27 - 47.64,5,"#luxury, #staycation"
Courtyard Singapore Novena,hotel,1.3206975,103.843124,Courtyard by Marriott,Irrawaddy Road,,+65 6250 0303,NOVENA,Irrawaddy Road,31.63 - 45.77,3,"#local, #staycation"
Hotel Telegraph,hotel,1.2800753,103.8498374,,Robinson Road,,+65 6701 6800,DOWNTOWN CORE,Robinson Road,40.70 - 48.84,2,"#local, #staycation"
